source_row,state,district,fds_name,latitude_raw,longitude_raw,team,mode,named_kk,reported_kk_distance_km,fds_id,latitude,longitude,coordinate_precision_review,valid_coordinates,kk_key,kk_id,match_method,kk_name,latitude_kk,longitude_kk,valid_coordinates_kk,nearest_nadi_id,nearest_nadi_name,nadi_longitude,nadi_latitude,nearest_nadi_km,nearest_nadi_status,distance_band_original_1_3km,distance_band,nadi_within_5km,nadi_within_10km,nearest_open_nadi_id,nearest_open_nadi_name,nearest_open_nadi_km,nearest_listed_nadi_id,nearest_listed_nadi_name,nearest_listed_nadi_status,nearest_listed_nadi_km,named_kk_distance_km,geographic_nearest_kk_id,geographic_nearest_kk_name,geographic_nearest_kk_km,site_group,site_id,candidates_within_10km,candidates_within_5km,nearest_mapped_road_km,nearest_track_km,nearest_waterway_km,nearest_river_km,mapped_road_length_10km_km,mapped_track_length_10km_km,mapped_waterway_length_10km_km,nearest_candidate,nearest_candidate_km,site_map,dem_grid_m,local_epsg,dem_coverage_pct,fds_elevation_m,fds_slope_deg,elevation_min_10km_m,elevation_max_10km_m,relief_10km_m,slope_mean_10km_deg,slope_p90_10km_deg,pct_slope_over15deg_10km,pct_slope_over30deg_10km,relief_5km_m,slope_mean_5km_deg,pct_slope_over15deg_5km
51,SARAWAK,KAPIT,RH. AJAN LONG SINGUT,1.57292368,114.4209056,FDS (P) PKB KAPIT,Udara,KK KAPIT,0,F049,1.57292368,114.4209056,,TRUE,KAPIT,K0288,exact normalized name,Klinik Kesihatan Kapit,2.01164,112.92896,TRUE,Q66,Pekan Tunoh,113.672759,2.0479,98.50429851557324,OPEN,red,red,0,0,Q66,Pekan Tunoh,98.50429851557324,Q66,Pekan Tunoh,OPEN,98.50429851557324,172.8425929391523,K0331,Klinik Kesihatan Long Busang,35.265032665367556,35,S035,0,0,0.5881040770158659,1.7040281282466585,0.20264644549673821,0.20264644549673821,27.385573221987755,129.5191812233008,40.6359210616097,NA,NA,site_maps/S035.png,40,32650,100,274.5340270996094,11.327471498168729,225.2686767578125,1394.8206787109375,1169.552001953125,20.36985941135739,29.24669003507624,77.50115353997333,8.085934925133987,769.0842437744141,19.50479093422904,73.90760540649588
52,SARAWAK,KAPIT,"RH. ACHAU, SG JANAN TEKALIT",1.909314,112.784375,FDS (P) PKB KAPIT,Udara,KK KAPIT,0,F050,1.909314,112.784375,,TRUE,KAPIT,K0288,exact normalized name,Klinik Kesihatan Kapit,2.01164,112.92896,TRUE,Q76,Sungai Pelajau,112.92012,1.96916,16.488080047847742,OPEN,red,red,0,0,Q76,Sungai Pelajau,16.488080047847742,Q76,Sungai Pelajau,OPEN,16.488080047847742,19.68842999121902,K0395,Klinik Kesihatan Nanga Ibau,14.360236135365662,36,S036,0,0,5.858402949027929,0.8620279800892315,3.6267860311034537,3.6267860311034537,8.200078484254139,37.44416071578015,19.711627024655066,NA,NA,site_maps/S036.png,40,32649,100,116.19921112060548,15.2294845758302,28.21822738647461,1018.59423828125,990.3760108947754,16.214361896152454,25.653253270811597,55.712286537135434,3.811402263416217,620.2409934997559,15.164525571463756,50.906816760475294
53,SARAWAK,KAPIT,"RH. LAYANG, SG AYAT BANGKIT",1.957821,113.301567,FDS (P) PKB KAPIT,Udara,KK KAPIT,0,F051,1.957821,113.301567,,TRUE,KAPIT,K0288,exact normalized name,Klinik Kesihatan Kapit,2.01164,112.92896,TRUE,Q72,Sungai Melekun,113.0225,2.0126,31.604782810422286,OPEN,red,red,0,0,Q72,Sungai Melekun,31.604782810422286,Q72,Sungai Melekun,OPEN,31.604782810422286,41.837431713326495,K0468,Klinik Kesihatan Sekeroh,15.80321511449186,37,S037,0,0,1.8153937461763046,0.3617662070160816,0.10930948336896402,0.10930948336896402,58.46146630977662,99.67467728342793,33.1204273256851,NA,NA,site_maps/S037.png,40,32649,100,44.90384292602539,20.76782279418348,-12.364340782165527,535.69305419921875,548.0573949813843,14.478353423247356,23.253784317185456,46.674846874619725,1.146919239037845,315.95859241485596,14.7126304373066,48.45622956774428
54,SARAWAK,KAPIT,"RH. AI ANAK JALIN, SG. ENTAWAU, BENA, BALLEH",1.891256,113.188507,FDS (P) PKB KAPIT,Udara,KK KAPIT,0,F052,1.891256,113.188507,,TRUE,KAPIT,K0288,exact normalized name,Klinik Kesihatan Kapit,2.01164,112.92896,TRUE,Q72,Sungai Melekun,113.0225,2.0126,22.856127550544414,OPEN,red,red,0,0,Q72,Sungai Melekun,22.856127550544414,Q72,Sungai Melekun,OPEN,22.856127550544414,31.798457657120668,K0385,Klinik Kesihatan Nanga Bena,13.63677328174168,38,S038,0,0,5.6081840525771645,0.019010615117903716,9.862019910528767,9.862019910528767,29.85348677414028,175.75877437134568,1.3714123362305415,NA,NA,site_maps/S038.png,40,32649,100,78.12175750732422,2.8415508939208864,31.531082153320313,667.96624755859375,636.4351654052734,16.201616688873088,25.331290200269457,56.63287814327078,2.5749593067183216,548.7205619812012,16.44697906437742,58.54332694441642
55,SARAWAK,BINTULU,LONG BIYAK,2.65922,113.49887,FDS (P) PKD BINTULU,Udara,KK BELAGA,60,F053,2.65922,113.49887,,TRUE,BELAGA,K0196,exact normalized name,Klinik Kesihatan Belaga,2.70662,113.78298,TRUE,Q43,Pekan Belaga,113.782731,2.705406,31.944891561204056,OPEN,red,red,0,0,Q43,Pekan Belaga,31.944891561204056,Q43,Pekan Belaga,OPEN,31.944891561204056,31.994134729665294,K0196,Klinik Kesihatan Belaga,31.994134729665294,39,S039,0,0,2.545129499522402,0.06912687600262124,0.051683211655497,0.051683211655497,35.28870398510942,144.17977070080974,38.450670775021564,NA,NA,site_maps/S039.png,40,32649,100,55.25243377685547,1.388868853022159,38.666709899902344,695.6292724609375,656.9625625610352,11.864613439152398,22.86882166867354,31.748003549245784,2.75776397515528,644.5581283569336,11.833261074845344,30.3507674929907
56,SARAWAK,BINTULU,"RH. DRICK, JELALONG, TUBAU",3.204794,113.854429,FDS (P) PKD BINTULU,Udara,KK TUBAU,90,F054,3.204794,113.854429,,TRUE,TUBAU,K0547,exact normalized name,Klinik Kesihatan Tubau,3.160199,113.701678,TRUE,Q31,Sungai Asap,113.928508,3.054613,18.615026474882818,OPEN,red,red,0,0,Q31,Sungai Asap,18.615026474882818,Q31,Sungai Asap,OPEN,18.615026474882818,17.669061486688665,K0547,Klinik Kesihatan Tubau,17.669061486688665,40,S040,0,0,0.06696564305108572,9.957133156029078,6.698536523147461,6.698536523147461,45.57894179687789,0.07238485267311698,24.185496896076966,NA,NA,site_maps/S040.png,40,32649,100,32.63322830200195,0.6432052004037664,9.155841827392578,1226.7239990234375,1217.568157196045,11.36786488004516,24.34048721234498,27.496019552364437,5.01434989402375,592.1254377365112,10.923250493210212,24.67521988219156
57,SARAWAK,BINTULU,"RH. AMIT, TUBAU /FELIX",3.328191,113.90983,FDS (P) PKD BINTULU,Udara,KK TUBAU,120,F055,3.328191,113.90983,,TRUE,TUBAU,K0547,exact normalized name,Klinik Kesihatan Tubau,3.160199,113.701678,TRUE,Q31,Sungai Asap,113.928508,3.054613,30.49112980460859,OPEN,red,red,0,0,Q31,Sungai Asap,30.49112980460859,Q31,Sungai Asap,OPEN,30.49112980460859,29.71423048566838,K0338,Klinik Kesihatan Long Loyang,26.567502493234265,41,S041,0,0,2.8018302396889485,8.643918957863407,8.059049222901644,8.059049222901644,77.54988001755702,2.3480633941199778,4.260910747550034,NA,NA,site_maps/S041.png,40,32649,100,21.559755325317383,1.593151914195636,11.24339485168457,893.33160400390625,882.0882091522217,8.766613329744649,18.973907631625863,15.284967525718312,3.357957339796079,217.50512886047363,6.246893596981674,4.719722345534525
58,SARAWAK,BINTULU,"RH. ROBERT, KAKUS",2.639007,113.337046,FDS (P) PKD BINTULU,Udara,KK TATAU,100,F056,2.639007,113.337046,,TRUE,TATAU,K0524,exact normalized name,Klinik Kesihatan Tatau,2.88134,112.85431,TRUE,Q43,Pekan Belaga,113.782731,2.705406,50.05165203006053,OPEN,red,red,0,0,Q43,Pekan Belaga,50.05165203006053,Q43,Pekan Belaga,OPEN,50.05165203006053,60.006071582025,K0285,Klinik Kesihatan Kakus,20.613284820806715,42,S042,0,0,4.540507099835659,1.5470076141638112,0.12899116339516206,0.12899116339516206,37.68875473302829,88.51607084042806,64.92304503516038,NA,NA,site_maps/S042.png,40,32649,100,27.352930068969727,3.037367108450236,16.29489517211914,476.9622802734375,460.6673851013184,10.183784870645198,19.812624357768502,24.443497926110723,0.6449846359791902,276.4736614227295,8.65711289080622,17.335350479072112
59,SARAWAK,BINTULU,"RH RENANG, SIGU",2.97397,113.59586,FDS (P) PKD BINTULU,Udara,KK SEBAUH,102,F057,2.97397,113.59586,,TRUE,SEBAUH,K0465,exact normalized name,Klinik Kesihatan Sebauh,3.11049,113.26816,TRUE,Q43,Pekan Belaga,113.782731,2.705406,36.36634379049592,OPEN,red,red,0,0,Q43,Pekan Belaga,36.36634379049592,Q43,Pekan Belaga,OPEN,36.36634379049592,39.426853569409225,K0547,Klinik Kesihatan Tubau,23.808900102936192,43,S043,0,0,1.0469693119025236,2.2809015767689806,0.06783407753425207,0.06783407753425207,49.86824751708019,57.881714691026616,32.756214101096454,NA,NA,site_maps/S043.png,40,32649,100,14.43721866607666,2.9681212579408416,7.243229866027832,542.27587890625,535.0326490402222,9.103823338739929,17.78360523196983,16.89034685216827,0.26821341472689386,216.4563140869141,7.914904337185201,11.13151575081226
60,SARAWAK,BINTULU,"RH JALING, SIGU",2.98425,113.59731,FDS (P) PKD BINTULU,Udara,KK SEBAUH,96,F058,2.98425,113.59731,,TRUE,SEBAUH,K0465,exact normalized name,Klinik Kesihatan Sebauh,3.11049,113.26816,TRUE,Q43,Pekan Belaga,113.782731,2.705406,37.22133166727187,OPEN,red,red,0,0,Q43,Pekan Belaga,37.22133166727187,Q43,Pekan Belaga,OPEN,37.22133166727187,39.15110360411604,K0547,Klinik Kesihatan Tubau,22.739176156767996,44,S044,0,0,0.15989000921495622,2.234438039162704,0.10800863376194941,0.10800863376194941,57.45969185387197,57.704675042225716,30.735866177888656,NA,NA,site_maps/S044.png,40,32649,100,16.758459091186523,1.2832187152594114,8.011786460876465,543.90802001953125,535.8962335586548,8.764844291685874,17.162696023860516,15.185964556448548,0.1845701391881956,217.2310028076172,7.274179865189768,8.849343260093216
61,SARAWAK,BINTULU,LONG UNAI,1.99581172,114.7146545,KB (P) PKD BINTULU,Udara,KK BELAGA,400,F059,1.99581172,114.7146545,,TRUE,BELAGA,K0196,exact normalized name,Klinik Kesihatan Belaga,2.70662,113.78298,TRUE,Q66,Pekan Tunoh,113.672759,2.0479,115.92632454212352,OPEN,red,red,0,0,Q66,Pekan Tunoh,115.92632454212352,Q66,Pekan Tunoh,OPEN,115.92632454212352,130.23570085126008,K0331,Klinik Kesihatan Long Busang,46.571737807982046,45,S045,0,0,1.7863027937102085,6.476931750857159,1.6199646755165324,3.3598609053049486,56.705535461886825,25.179983037361158,71.09424040982177,NA,NA,site_maps/S045.png,40,32650,100,728.6336669921875,18.723867273949377,360.8231506347656,1306.5909423828125,945.7677917480468,15.720839057563992,24.945156430983932,52.95349450371152,2.594511824118769,883.9856262207031,16.227052751493286,55.80771403211491
62,SARAWAK,BINTULU,SANG ANAU,2.1531869,114.0202895,KB (P) PKD BINTULU,Udara,KK BELAGA,250,F060,2.1531869,114.0202895,,TRUE,BELAGA,K0196,exact normalized name,Klinik Kesihatan Belaga,2.70662,113.78298,TRUE,Q66,Pekan Tunoh,113.672759,2.0479,40.35332666417004,OPEN,red,red,0,0,Q66,Pekan Tunoh,40.35332666417004,Q66,Pekan Tunoh,OPEN,40.35332666417004,66.9485312503338,K0553,Klinik Kesihatan Tunoh Scheme,40.490907427693934,46,S046,0,0,NA,7.333931341159786,0.30516746378966075,0.30516746378966075,0,31.202824355000764,46.061248462215815,NA,NA,site_maps/S046.png,40,32650,100,203.97711181640625,14.106942592811231,159.5549774169922,787.49859619140625,627.9436187744141,17.07907243518097,25.98364169118831,61.687175820999954,3.2510432035856796,582.8228912353516,18.00577521611986,67.45738779626828
63,SARAWAK,BINTULU,BATU KELING,2.2233485,113.9234332,KB (P) PKD BINTULU,Udara,KK BELAGA,300,F061,2.2233485,113.9234332,,TRUE,BELAGA,K0196,exact normalized name,Klinik Kesihatan Belaga,2.70662,113.78298,TRUE,Q66,Pekan Tunoh,113.672759,2.0479,34.00687613528114,OPEN,red,red,0,0,Q66,Pekan Tunoh,34.00687613528114,Q66,Pekan Tunoh,OPEN,34.00687613528114,55.95686581707676,K0553,Klinik Kesihatan Tunoh Scheme,34.0299933843914,47,S047,0,0,NA,0.3629900274136093,0.4131831960246232,0.4131831960246232,0,68.23579679774976,24.994166267200853,NA,NA,site_maps/S047.png,40,32649,100,189.67469787597656,6.734091485963946,122.05506134033205,1487.609619140625,1365.554557800293,14.621781323590922,24.725470972927113,46.18185137108551,3.14122586402726,538.6488342285156,14.288616719545503,45.907293851863805
64,SARAWAK,BINTULU,LONG JAWE,2.25843251,112.8999907,KB (P) PKD BINTULU,Udara,KK BELAGA,350,F062,2.25843251,112.8999907,,TRUE,BELAGA,K0196,exact normalized name,Klinik Kesihatan Belaga,2.70662,113.78298,TRUE,Q71,Pekan Kapit,112.937752999999,2.015658,27.319500168369853,OPEN,red,red,0,0,Q71,Pekan Kapit,27.319500168369853,Q71,Pekan Kapit,OPEN,27.319500168369853,110.02559009077476,K0288,Klinik Kesihatan Kapit,27.630270422897706,48,S048,0,0,8.226313148497372,0.11381814548333109,4.847547442249836,4.847547442249836,3.8887947345581977,125.09076778348265,23.080670733002236,NA,NA,site_maps/S048.png,40,32649,100,184.68521118164065,18.210199378670666,50.381065368652344,634.541748046875,584.1606826782227,11.45598160842221,21.05201585531563,29.06635974608068,0.8786784837852637,373.0885543823242,11.045594770718584,26.94302609538033
65,SARAWAK,BINTULU,LONG KEBUHO,2.3517868,111.6217804,KB (P) PKD BINTULU,Udara,KK BELAGA,200,F063,2.3517868,111.6217804,,TRUE,BELAGA,K0196,exact normalized name,Klinik Kesihatan Belaga,2.70662,113.78298,TRUE,Q53,Bawang Assan,111.67942,2.31546,7.571440493988751,OPEN,red,yellow,0,1,Q53,Bawang Assan,7.571440493988751,Q53,Bawang Assan,OPEN,7.571440493988751,243.30084452079606,K0193,Klinik Kesihatan Bawang Assan,8.958949076263853,49,S049,2,0,1.9906714222744182,6.123583696648107,0.9656404043569307,0.9656404043569307,120.72774394516188,69.0389569045644,121.18591618485706,Dewan Serbaguna Bawang Assan,7.486248747444706,site_maps/S049.png,40,32649,100,17.501705169677734,1.2280503013403612,-7.455255508422852,37.68608856201172,45.14134407043457,2.1241474523605866,4.060326584425976,0,0,32.766366481781006,2.252137923797034,0
66,SARAWAK,BINTULU,LONG TANYIT,2.373173,114.5547487,KB (P) PKD BINTULU,Udara,KK SUNGAI ASAP,240,F064,2.373173,114.5547487,,TRUE,SUNGAIASAP,K0505,exact normalized name,Klinik Kesihatan Sungai Asap,3.04448,113.915865,TRUE,Q43,Pekan Belaga,113.782731,2.705406,93.37863099565017,OPEN,red,red,0,0,Q43,Pekan Belaga,93.37863099565017,Q43,Pekan Belaga,OPEN,93.37863099565017,102.99266407938867,K0353,Klinik Kesihatan Lusong Laku,35.275889788222614,50,S050,0,0,0.19137181839476056,1.0084978922068526,0.03367674457450548,0.03367674457450548,59.08740730362056,79.51334242891903,44.21729863732964,NA,NA,site_maps/S050.png,40,32650,100,409.6564636230469,1.5002811694441285,393.16058349609375,1718.4593505859375,1325.2987670898438,18.657156689529923,27.94406590241951,69.2871304197914,5.787533529056826,801.2353515625,18.38206108426241,68.72667863409912
67,SARAWAK,BINTULU,PUNAN BUSANG,2.4426794,113.6160225,KB (P) PKD BINTULU,Udara,KK SUNGAI ASAP,290,F065,2.4426794,113.6160225,,TRUE,SUNGAIASAP,K0505,exact normalized name,Klinik Kesihatan Sungai Asap,3.04448,113.915865,TRUE,Q43,Pekan Belaga,113.782731,2.705406,34.58880634267023,OPEN,red,red,0,0,Q43,Pekan Belaga,34.58880634267023,Q43,Pekan Belaga,OPEN,34.58880634267023,74.74615979905059,K0450,Klinik Kesihatan Punan Bah,30.314337409215277,51,S051,0,0,7.723965054585111,0.1129432981259618,5.503562586020889,5.503562586020889,8.482722442603276,133.30993198722732,17.9732373403011,NA,NA,site_maps/S051.png,40,32649,100,584.18841552734375,18.397450985447776,39,942.4649047851564,903.4649047851564,16.64155575843019,27.98165985547284,55.98927173538299,6.466365166602446,803.0720748901367,17.59726793201384,59.43295328422964
68,SARAWAK,BINTULU,LUSONG LAKU,2.4686599,114.244719,KB (P) PKD BINTULU,Udara,KK SUNGAI ASAP,190,F066,2.4686599,114.244719,,TRUE,SUNGAIASAP,K0505,exact normalized name,Klinik Kesihatan Sungai Asap,3.04448,113.915865,TRUE,Q43,Pekan Belaga,113.782731,2.705406,57.676555485505574,OPEN,red,red,0,0,Q43,Pekan Belaga,57.676555485505574,Q43,Pekan Belaga,OPEN,57.676555485505574,73.71343721847431,K0353,Klinik Kesihatan Lusong Laku,0.8553256835083517,52,S052,1,1,0.09202211481960845,1.6440218828651953,0.13649238547246162,0.13649238547246162,55.130284069331196,236.96364223547658,39.14763378878738,Klinik Kesihatan Lusong Laku,0.8553256835083517,site_maps/S052.png,40,32650,100,392.9215393066406,3.56990826560267,156.14077758789065,1578.676025390625,1422.5352478027344,15.864282361333764,27.267766821644884,54.188828101629085,5.537274308284363,892.8945922851564,12.756685989674205,41.122117537878026
69,SARAWAK,BINTULU,LONG KAJANG,2.3748521,114.513815,KB (P) PKD BINTULU,Udara,KK SUNGAI ASAP,290,F067,2.3748521,114.513815,,TRUE,SUNGAIASAP,K0505,exact normalized name,Klinik Kesihatan Sungai Asap,3.04448,113.915865,TRUE,Q43,Pekan Belaga,113.782731,2.705406,89.143412131243565,OPEN,red,red,0,0,Q43,Pekan Belaga,89.143412131243565,Q43,Pekan Belaga,OPEN,89.143412131243565,99.7750704766188,K0353,Klinik Kesihatan Lusong Laku,30.883103705954394,53,S053,0,0,2.2463300810702607,0.18982127633862228,0.012611618346128681,0.012611618346128681,58.8983351986816,82.97095285075089,38.537720425290544,NA,NA,site_maps/S053.png,40,32650,100,404.8069458007813,3.456660543347121,391.08154296875,1689.5010986328125,1298.4195556640625,18.721599757327457,27.883026915561288,69.86131886519789,5.551808939482291,824.34619140625,18.307573329675748,67.48244693729319
70,SARAWAK,BINTULU,LONG ABIT,2.4019683,114.4413757,KB (P) PKD BINTULU,Udara,KK SUNGAI ASAP,340,F068,2.4019683,114.4413757,,TRUE,SUNGAIASAP,K0505,exact normalized name,Klinik Kesihatan Sungai Asap,3.04448,113.915865,TRUE,Q43,Pekan Belaga,113.782731,2.705406,80.57042723905818,OPEN,red,red,0,0,Q43,Pekan Belaga,80.57042723905818,Q43,Pekan Belaga,OPEN,80.57042723905818,92.25551925540701,K0353,Klinik Kesihatan Lusong Laku,22.295768630264654,54,S054,0,0,0.4109454949253582,0.5567676222426554,0.06997890357602818,0.06997890357602818,41.53867828757368,158.32057117441852,32.55353031617169,NA,NA,site_maps/S054.png,40,32650,100,406.306640625,5.514758551657493,387.7185974121094,1434.1822509765625,1046.4636535644531,18.71003779050776,28.549856750153964,68.84729673539344,6.9754469945133515,886.1080017089844,18.938360722447793,68.23023846991889
71,SARAWAK,MIRI,PA' TIK,3.72453,115.28142,FDS PKB MIRI,Udara,KK BARIO,NA,F069,3.72453,115.28142,,TRUE,BARIO,K0185,exact normalized name,Klinik Kesihatan Bario,3.74052,115.46723,TRUE,Q21,Bario,115.46488,3.73976,20.426911556742763,OPEN,red,red,0,0,Q21,Bario,20.426911556742763,Q21,Bario,OPEN,20.426911556742763,20.69386018884242,K0185,Klinik Kesihatan Bario,20.69386018884242,55,S055,0,0,8.895325251376033,3.2760492789493836,2.226257203182299,2.226257203182299,6.022496823685565,54.38531556634526,22.673353963244082,NA,NA,site_maps/S055.png,40,32650,100,510.5339965820313,2.0892183250484933,314.6368103027344,1923.34814453125,1608.7113342285156,20.070768227838396,30.849916089325525,72.67592207607825,11.689602368952125,979.8937072753906,18.86611794957054,68.14587703727611
72,SARAWAK,MIRI,LONG SABAI,3.47322,115.24191,FDS PKB MIRI,Udara,KK LONG LELLANG,NA,F070,3.47322,115.24191,,TRUE,LONGLELLANG,K0337,exact normalized name,Klinik Kesihatan Long Lellang,3.420979,115.153885,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,34.382769828360125,UNDER RELOCATION,red,red,0,0,Q21,Bario,38.609268037501046,Q25,Long Banga (Long Beruang),UNDER RELOCATION,34.382769828360125,11.366679437782595,K0337,Klinik Kesihatan Long Lellang,11.366679437782595,56,S056,0,0,7.6566451065456285,NA,8.177905853996554,8.177905853996554,12.65028181635505,0,10.90554176771655,NA,NA,site_maps/S056.png,40,32650,100,696.26593017578125,1.7709351144650587,485.5196228027344,1951.594970703125,1466.0753479003906,13.940276568137111,22.49691211971451,41.72168304481426,1.6038415122658634,669.9583740234375,12.645860372777191,32.509682104243986
73,SARAWAK,MIRI,LONG KELIAN,3.40666,115.07121,FDS PKB MIRI,Udara,KK LONG LELLANG,NA,F071,3.40666,115.07121,,TRUE,LONGLELLANG,K0337,exact normalized name,Klinik Kesihatan Long Lellang,3.420979,115.153885,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,42.30868926328104,UNDER RELOCATION,red,red,0,0,Q19,Long Bedian,57.23558407153091,Q25,Long Banga (Long Beruang),UNDER RELOCATION,42.30868926328104,9.313844534336281,K0337,Klinik Kesihatan Long Lellang,9.313844534336281,57,S057,2,0,4.973105177395513,NA,2.5433430435032784,2.5433430435032784,49.12080608073765,0,39.3115900554266,SK Long Lellang,9.183805920657559,site_maps/S057.png,40,32650,100,442.958251953125,2.0642996332347128,246.8954620361328,1559.1912841796875,1312.2958221435547,15.666764992983582,25.42518260625031,51.96288691155221,3.2534793520419805,518.70635986328125,13.388214632434408,38.914784995056195
74,SARAWAK,MIRI,TANJONG DURIAN,3.58402,114.811,FDS PKB MIRI,Udara,KK LONG BEDIAN,NA,F072,3.58402,114.811,,TRUE,LONGBEDIAN,K0329,exact normalized name,Klinik Kesihatan Long Bedian,3.794918,114.732075,TRUE,Q19,Long Bedian,114.730756,3.793308,24.91710977561635,OPEN,red,red,0,0,Q19,Long Bedian,24.91710977561635,Q19,Long Bedian,OPEN,24.91710977561635,25.032810920283712,K0329,Klinik Kesihatan Long Bedian,25.032810920283712,58,S058,0,0,0.08825757086066627,6.270241105258012,0.12354957579217518,0.12354957579217518,84.84801487639886,9.580566807021075,51.22251209957154,NA,NA,site_maps/S058.png,40,32650,100,175.69168090820313,6.100427864062201,111.4495620727539,1117.66357421875,1006.214012145996,16.883002564226754,27.501087385123864,56.84102179270061,6.1549928506961695,838.5323486328125,15.988663727230668,54.32357746535692
75,SARAWAK,MIRI,LONG SAIT,3.30537,115.19279,FDS PKB MIRI,Udara,KK LIO MATO,NA,F073,3.30537,115.19279,,TRUE,LIOMATO,K0326,exact normalized name,Klinik Kesihatan Lio Mato,3.169665,115.221629,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,24.99280992680047,UNDER RELOCATION,red,red,0,0,Q21,Bario,56.96487184139308,Q25,Long Banga (Long Beruang),UNDER RELOCATION,24.99280992680047,15.425643127998095,K0337,Klinik Kesihatan Long Lellang,13.561167019527332,59,S059,0,0,NA,7.853180483553676,0.13290221649793804,0.41688433516271356,0,2.4485581151173403,28.27019107782154,NA,NA,site_maps/S059.png,40,32650,100,278.30401611328125,2.4035989306797423,212.4754638671875,1695.8651123046875,1483.3896484375,16.84843313695771,26.39983557849417,58.695189226463306,4.749421977041333,933.8755340576172,15.73901954303673,53.23341939648218
76,SARAWAK,MIRI,RAMUDU,3.54188,115.55391,FDS PKB MIRI,Udara,KK PA DALIH,NA,F074,3.54188,115.55391,,TRUE,PADALIH,K0424,documented name alias,Klinik Kesihatan Pa' Dallih,3.567309,115.553627,TRUE,Q21,Bario,115.46488,3.73976,24.119564363412923,OPEN,red,red,0,0,Q21,Bario,24.119564363412923,Q21,Bario,OPEN,24.119564363412923,2.82775465464607,K0424,Klinik Kesihatan Pa' Dallih,2.82775465464607,60,S060,2,2,0.21831743683316931,0.015696759182266345,0.08710754442055221,0.08710754442055221,50.447340372893,33.85435430650207,83.31767619925293,Klinik Kesihatan Pa' Dallih,2.8277546546460264,site_maps/S060.png,40,32650,100,985.656982421875,1.750514379804778,870.559814453125,1997.4329833984375,1126.8731689453125,14.287494896942285,22.88958906779998,41.88257364498301,1.9368250266186688,506.87200927734375,13.12012454365638,35.093631447251596
77,SARAWAK,MIRI,BA' AJENG,3.17698,115.0128,FDS PKB MIRI,Udara,KK LONG MOH,NA,F075,3.17698,115.0128,,TRUE,LONGMOH,K0340,exact normalized name,Klinik Kesihatan Long Moh,3.056713,115.076194,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,42.37047971943188,UNDER RELOCATION,red,red,0,0,Q19,Long Bedian,75.34354611062841,Q25,Long Banga (Long Beruang),UNDER RELOCATION,42.37047971943188,15.112337995139931,K0340,Klinik Kesihatan Long Moh,15.112337995139931,61,S061,0,0,2.985074814624362,NA,NA,NA,70.7926272350465,0,0,NA,NA,site_maps/S061.png,40,32650,100,251.7290802001953,5.483030626244186,190.89678955078125,1356.79345703125,1165.8966674804688,16.522259365487486,25.788731945849733,57.7081030653944,3.5850816796292726,480.8717803955078,14.366596313191284,47.27155311591863
78,SARAWAK,MIRI,BA' LAMAM,3.20223,115.01969,FDS PKB MIRI,Udara,KK LONG MOH,NA,F076,3.20223,115.01969,,TRUE,LONGMOH,K0340,exact normalized name,Klinik Kesihatan Long Moh,3.056713,115.076194,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,41.5019590044479,UNDER RELOCATION,red,red,0,0,Q19,Long Bedian,73.13092865892806,Q25,Long Banga (Long Beruang),UNDER RELOCATION,41.5019590044479,17.354410866744054,K0340,Klinik Kesihatan Long Moh,17.354410866744054,62,S062,0,0,0.7820160439419204,NA,NA,NA,86.34758959764989,0,0,NA,NA,site_maps/S062.png,40,32650,100,254.1656036376953,9.018274773509283,197.04437255859375,1256.675048828125,1059.6306762695313,16.129972709703818,25.311670474781767,55.31342057629026,3.171979495707991,667.1220550537109,15.427953295857607,52.24401662832465
79,SARAWAK,MIRI,LONG LAMAI,3.172,115.38608,FDS PKB MIRI,Udara,KK LONG BANGA,NA,F077,3.172,115.38608,,TRUE,LONGBANGA,K0328,exact normalized name,Klinik Kesihatan Long Banga,3.20551,115.39137,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,3.6066204856598136,UNDER RELOCATION,red,green,1,1,Q21,Bario,63.73509239165346,Q25,Long Banga (Long Beruang),UNDER RELOCATION,3.6066204856598136,3.7721495636672473,K0328,Klinik Kesihatan Long Banga,3.7721495636672473,63,S063,1,1,3.448255904451571,5.158125449656662,2.8600663629165473,2.8600663629165473,58.61704532508445,10.382632470870117,42.370037290606234,Klinik Kesihatan Long Banga,3.7721495636672038,site_maps/S063.png,40,32650,100,456.8581237792969,13.299629148393835,357.7037353515625,1634.4259033203125,1276.72216796875,17.430905881424255,28.142359228727074,60.3196333140661,6.852037763783679,927.3934936523436,14.754243056700778,47.039599765992214
